"x"
""
"Passiflora maculifolia"
"Halodule beaudettei"
"Halodule bermudensis"
"Halodule pinifolia"
"Halodule uninervis"
"Halodule wrightii"
"Halogeton arachnoideus"
"Halogeton glomeratus"
"Halogeton sativus"
"Halopegia azurea"
"Halopegia blumei"
"Halopeplis amplexicaulis"
"Halopeplis perfoliata"
"Halopeplis pygmaea"
"Halophila beccarii"
"Halophila decipiens"
"Halophila engelmannii"
"Halophila gaudichaudii"
"Halophila ovalis"
"Halophila sp._A_JP-2012"
"Halophila sp._B_JP-2012"
"Halophila stipulacea"
"Halophytum ameghinoi"
"Haloptelea integrifolia "
"Haloragis acutangula"
"Haloragis aspera"
"Haloragis brownii"
"Haloragis dura"
"Haloragis erecta"
"Haloragis exalata"
"Haloragis eyreana"
"Haloragis foliosa"
"Haloragis glauca"
"Haloragis hamata"
"Haloragis heterophylla"
"Haloragis masatierrana"
"Haloragis micrantha"
"Haloragis odontocarpa"
"Haloragis serra"
"Haloragis sp."
"Haloragis stricta"
"Haloragis tenuifolia"
"Haloragis tetragyna"
"Haloragis teucrioides"
"Haloragis trigonocarpa"
"Haloragodendron racemosum"
"Halosarcia halocnemoides"
"Haloscias scoticum"
"Halosciastrum melanotilingia"
"Haloselinum falcaria"
"Halosicyos ragonesei"
"Halostachys belangeriana"
"Halostachys caspica"
"Halothamnus bottae"
"Halothamnus glaucus"
"Halothamnus subaphyllus"
"Halotydeus destructor"
"Haloxylon ammodendron"
"Haloxylon aphyllum"
"Haloxylon griffithii"
"Haloxylon multiflorum"
"Haloxylon persicum"
"Haloxylon recurvum"
"Haloxylon regelii"
"Haloxylon sp."
"Haloxylon tamariscifolium"
"Hamadryas delfinii"
"Hamadryas kingii"
"Hamadryas magellanica"
"Hamadryas sempervivoides"
"Hamamelis ×intermedia"
"Hamamelis japonica"
"Hamamelis japonica subsp. megalophylla"
"Hamamelis japonica var. discolor f. obtusata"
"Hamamelis japonica var. obtusata"
"Hamamelis mexicana"
"Hamamelis mollis"
"Hamamelis obtusata"
"Hamamelis ovalis"
"Hamamelis sp."
"Hamamelis sp._F37"
"Hamamelis sp._RP-2014"
"Hamamelis vernalis"
"Hamamelis virginiana"
"Hamamelis virginica"
"Hamarthia compressa"
"Hamelia barbata"
"Hamelia calycosa"
"Hamelia cuprea"
"Hamelia erecta"
"Hamelia longipes"
"Hamelia macrantha"
"Hamelia magnifolia"
"Hamelia papillosa"
"Hamelia patens"
"Hamelia rostrata"
"Hamelia rovirosae"
"Hamelia sanguinea"
"Hamelia sp."
"Hamelia ventricosa"
"Hamelia xerocarpa"
"Hamelia xorullensis"
"Hamiltonia sp."
"Hamiltonia suaveolens"
"Hammada leptoclada"
"Hammada schmittiana"
"Hammada wakhanica"
"Hammamelis virginiana"
"Hammatolobium kremerianum"
"Hammeria cedarbergensis"
"Hammeria gracilis"
"Hampea albipetala"
"Hampea appendiculata"
"Hampea breedlovei"
"Hampea integerrima"
"Hampea longipes"
"Hampea mexicana"
"Hampea micrantha"
"Hampea montebellensis"
"Hampea nutricia"
"Hampea platanifolia"
"Hampea punctulata"
"Hampea reynae"
"Hampea rovirosae"
"Hampea sphaerocarpa"
"Hampea stipitata"
"Hampea thespesioides"
"Hampea tomentosa"
"Hampea trilobata"
"Hanabusaya asiatica"
"Hanburia mexicana"
"Hanburia oerstedii"
"Hancea acuminata"
"Hancea capuronii"
"Hancea cordatifolia"
"Hancea eucausta"
"Hancea grandistipularis"
"Hancea griffithiana"
"Hancea hirsuta"
"Hancea hookeriana"
"Hancea inhospita"
"Hancea integrifolia"
"Hancea kingii"
"Hancea longistyla"
"Hancea papuana"
"Hancea penangensis"
"Hancea spinulosa"
"Hancea stipularis"
"Hancea subpeltata"
"Hancea wenzeliana"
"Hanceola exserta"
"Hanceola sinensis"
"Hancockia uniflora"
"Hancornia speciosa"
"Handelia trichophylla"
"Handeliodendron bodinieri"
"Handroanthus albus"
"Handroanthus arianeae"
"Handroanthus aureus"
"Handroanthus barbatus"
"Handroanthus billbergii"
"Handroanthus botelhensis"
"Handroanthus bureavii"
"Handroanthus capitatus"
"Handroanthus catarinensis"
"Handroanthus chrysanthus"
"Handroanthus chrysotrichus"
"Handroanthus coralibe"
"Handroanthus cristatus"
"Handroanthus diamantinensis"
"Handroanthus grandiflorus"
"Handroanthus guayacan"
"Handroanthus heptaphyllus"
"Handroanthus impetiginosum"
"Handroanthus impetiginosus"
"Handroanthus incanus"
"Handroanthus lapacho"
"Handroanthus obscurus"
"Handroanthus ochraceus"
"Handroanthus parviflorus"
"Handroanthus pedicellatus"
"Handroanthus pulcherrimus"
"Handroanthus riodocensis"
"Handroanthus selachidentatus"
"Handroanthus serratifolius"
"Handroanthus sp."
"Handroanthus spongiosus"
"Handroanthus subtilis"
"Handroanthus uleanus"
"Handroanthus umbellatus"
"Handroanthus vellosoi"
"Hanguana bakoensis"
"Hanguana bogneri"
"Hanguana exultans"
"Hanguana loi"
"Hanguana major"
"Hanguana malayana"
"Hanguana nitens"
"Hanguana pantiensis"
"Hanguana podzolica"
"Hanguana stenopoda"
"Haniffia albiflora"
"Haniffia cyanescens"
"Haniffia flavescens"
"Haniffia santubongensis"
"Hannafordia shanesii"
"Hannoa undulata"
"Hannonia hesperidum"
"Hansenia  mongolica"
"Hansenia forbesii"
"Hansenia forrestii"
"Hansenia mongolica"
"Hansenia phaea"
"Hansenia weberbaueriana"
"Hapaline benthamiana"
"Hapaline sp._HAR_056"
"Hapalophragmium acaciae"
"Haplocarpha lanata"
"Haplocarpha lyrata"
"Haplocarpha nervosa"
"Haplocarpha parvifolia"
"Haplocarpha rueppelii"
"Haplocarpha rueppellii"
"Haplocarpha scaposa"
"Haplocarpha schimperi"
"Haploclathra cordata"
"Haploclathra grandiflora"
"Haploclathra leiantha"
"Haploclathra paniculata"
"Haplocoelopsis africana"
"Haplocoelum acuminatum"
"Haplocoelum foliolosum"
"Haplocoelum gabonicum"
"Haplocoelum gallaense"
"Haplocoelum inoploeum"
"Haplocoelum intermedium"
"Haploesthes greggii"
"Haplographium delicatum"
"Haplolobus beccarii"
"Haplolobus bintuluensis"
"Haplolobus canarioides"
"Haplolobus floribundus"
"Haplolobus inaequifolius"
"Haplolobus kapitensis"
"Haplolobus leenhoutsii"
"Haplolobus moluccanus"
"Haplolobus sarawakanus"
"Haplolophium bracteatum"
"Haplomitrium hookeri"
"Haplopappus anthylloides"
"Haplopappus bloomeri"
"Haplopappus bloomeri var. angustatus"
"Haplopappus canescens"
"Haplopappus canus"
"Haplopappus ciliatus"
"Haplopappus coronopifolius"
"Haplopappus foliosus"
"Haplopappus glutinosus"
"Haplopappus gracilis"
"Haplopappus hypoleucus"
"Haplopappus integrifolius"
"Haplopappus junceus"
"Haplopappus lanceolatus"
"Haplopappus laricifolius"
"Haplopappus macrocephalus"
"Haplopappus multifolius"
"Haplopappus nelsonii"
"Haplopappus pectinatus"
"Haplopappus pinnatifidus"
"Haplopappus racemosus subsp. congestus"
"Haplopappus ravenii"
"Haplopappus sp."
"Haplopappus spinulosus"
"Haplopappus squarrosus"
"Haplopappus tenuisectus"
"Haplopappus uncinatus"
"Haplopappus undulatus"
"Haplopappus velutinus"
"Haplopappus venetus"
"Haplophragma adenophyllum"
"Haplophyllum acutifolium"
"Haplophyllum broussonetianum"
"Haplophyllum bucharicum"
"Haplophyllum buhsei"
"Haplophyllum bungei"
"Haplophyllum buxbaumi"
"Haplophyllum buxbaumii"
"Haplophyllum cicutifolium"
"Haplophyllum latifolium"
"Haplophyllum obtusifolium"
"Haplophyllum pedicellatum"
"Haplophyllum perforatum"
"Haplophyllum ramosissimum"
"Haplophyllum sieversii"
"Haplophyllum sp."
"Haplophyllum suaveolens"
"Haplophyllum versicolor"
"Haplophyton crooksii"
"Haplorhus peruviana"
"Haplormosia monophylla"
"Haplosporella sp."
"Haplothismia exannulata"
"Haptanthus hazlettii"
"Haraella retrocalla"
"Harbouria trachypleura"
"Hardenbergia comptoniana"
"Hardenbergia monophylla"
"Hardenbergia violacea"
"Hardwickia binata"
"Hardwickia mopane"
"Harleyodendron unifoliolatum"
"Harmandia mekongensis"
"Harmonia stebbinsii"
"Harmsiodoxa blennodioides"
"Harmsiopanax aculeatus"
"Harmsiopanax harmsii"
"Harmsiopanax ingens"
"Harpachne schimperi"
"Harpagonella palmeri"
"Harpagophytum procumbens"
"Harpagophytum zeyheri"
"Harpalus roninus"
"Harpalus sinicus"
"Harpalus vicarius"
"Harpalyce acunae"
"Harpalyce angustiflora"
"Harpalyce arborescens"
"Harpalyce baracoensis"
"Harpalyce borhidii"
"Harpalyce brasiliana"
"Harpalyce cubensis"
"Harpalyce ekmanii"
"Harpalyce flexuosa"
"Harpalyce foliosa"
"Harpalyce formosa"
"Harpalyce hilariana"
"Harpalyce lanata"
"Harpalyce macrocarpa"
"Harpalyce maisiana"
"Harpalyce moana"
"Harpalyce nipensis"
"Harpalyce parvifolia"
"Harpalyce rupicola"
"Harpalyce sousai"
"Harpalyce toaensis"
"Harpalyce villosa"
"Harpephyllum caffrum"
"Harperella nodosa"
"Harperocallis falcata"
"Harperocallis flava"
"Harpochilus neesianus"
"Harpochloa falx"
"Harpullia alata"
"Harpullia arborea"
"Harpullia austrocaledonica"
"Harpullia cauliflora"
"Harpullia crustacea"
"Harpullia cupanioides"
"Harpullia giganteacapsula"
"Harpullia hillii"
"Harpullia hirsuta"
"Harpullia largifolia"
"Harpullia leichhardtii"
"Harpullia leptococca"
"Harpullia longipetala"
"Harpullia oococca"
"Harpullia peekeliana"
"Harpullia pendula"
"Harpullia petiolaris"
"Harpullia ramiflora"
"Harpullia rhyticarpa"
"Harpullia solomonensis"
"Harpullia sp."
"Harpullia vaga"
"Harrimanella sp."
"Harrisia adscendens"
"Harrisia bonplandii"
"Harrisia brookii"
"Harrisia earlei"
"Harrisia fernowii"
"Harrisia fragrans"
"Harrisia gracilis"
"Harrisia martinii"
"Harrisia pomanensis"
"Harrisia regelii"
"Harrisia tetracantha"
"Harrisia tortuosa"
"Harrisonia abyssinica"
"Harrisonia brownii"
"Harrisonia perforata"
"Harrysmithia franchetii"
"Harrysmithia heterophylla"
"Hartia villosa"
"Hartleya inopinata"
"Hartmanthus pergamentaceus"
"Hartogiopsis sp._RHA-2013"
"Hartogiopsis trilobocarpa"
"Hartwrightia floridana"
"Harungana madagascariensis"
"Harungana montana"
"Harungana paniculata"
"Harungana rubescens"
"Harungana sp."
"Harveya alba"
"Harveya bolusii"
"Harveya capensis"
"Harveya huttonii"
"Harveya hyobanchoides"
"Harveya obtusifolia"
"Harveya pumila"
"Harveya purpurea"
"Harveya scarlatina"
"Harveya speciosa"
"Harveya stenosiphon"
"Hasseltia allenii"
"Hasseltia floribunda"
"Hasseltia guatemalensis"
"Hasseltia lateriflora"
"Hasseltiopsis dioica"
"Hasteola robertiorum"
"Hasteola robusta"
"Hasteola suaveolens"
"Hastingsia serpentinicola"
"Hatiora cylindrica"
"Hatiora epiphylloides"
"Hatiora gaertneri"
"Hatiora herminiae"
"Hatiora rosea"
"Hatiora salicornioides"
"Haumaniastrum katangense"
"Haussknechtia elymaitica"
"Hauya elegans"
"Hauya heydeana"
"Havardia acatlensis"
"Havardia albicans"
"Havardia campylacantha"
"Havardia mexicana"
"Havardia pallens"
"Havardia sonorae"
"Hawkesiophyton klugii"
"Hawkesiophyton ochraceum"
"Hawkesiophyton ulei"
"Haworthia altilinea"
"Haworthia angustifolia"
"Haworthia arachnoidea"
"Haworthia aristata"
"Haworthia bayeri"
"Haworthia blackburniae"
"Haworthia chloracantha"
"Haworthia cooperi"
"Haworthia cymbiformis"
"Haworthia decipiens"
"Haworthia elizeae"
"Haworthia emelyae"
"Haworthia floribunda"
"Haworthia gracilis"
"Haworthia herbacea"
"Haworthia icosiphylla"
"Haworthia inconfluens"
"Haworthia kewensis"
"Haworthia maculata"
"Haworthia maraisii"
"Haworthia marumiana"
"Haworthia marxii"
"Haworthia mirabilis"
"Haworthia monticola"
"Haworthia mucronata"
"Haworthia mutica"
"Haworthia nortieri"
"Haworthia outeniquensis"
"Haworthia parksiana"
"Haworthia pubescens"
"Haworthia pulchella"
"Haworthia pygmaea"
"Haworthia reinwardtii"
"Haworthia reticulata"
"Haworthia retusa"
"Haworthia ryderiana"
"Haworthia semiviva"
"Haworthia sp."
"Haworthia springbokvlakensis"
"Haworthia tortuosa"
"Haworthia truncata"
"Haworthia variegata"
"Haworthia vlokii"
"Haworthia wittebergensis"
"Haworthia zantneriana"
"Haworthiopsis attenuata"
"Haworthiopsis bruynsii"
"Haworthiopsis coarctata"
"Haworthiopsis fasciata"
"Haworthiopsis glauca"
"Haworthiopsis granulata"
"Haworthiopsis limifolia"
"Haworthiopsis longiana"
"Haworthiopsis nigra"
"Haworthiopsis reinwardtii"
"Haworthiopsis sordida"
"Haya obovata"
"Haydenoxylon gentryi"
"Haydenoxylon haberianum"
"Haydenoxylon urbanianum"
"Hayekia comosiformis"
"Haynaldia hordeacea"
"Haynaldia hungaricum"
"Haynaldia sp."
"Haynaldia villosa"
"Hazardia cana"
"Hazardia detonsa"
"Hazardia squarrosa"
"Hazardia whitneyi"
"Hazomalania voyronii"
"Hebanthe eriantha"
"Hebanthe grandiflora"
"Hebanthe occidentalis"
"Hebe ×andersonii"
"Hebe ×carnea"
"Hebe ×franciscana"
"Hebe albicans"
"Hebe andersonii"
"Hebe balfouriana"
"Hebe barkeri"
"Hebe benthamii"
"Hebe Blue"
"Hebe brachysiphon"
"Hebe buxifolia"
"Hebe colensoi"
"Hebe cupressoides"
"Hebe decussata"
"Hebe dieffenbachii"
"Hebe diosmifolia"
"Hebe elliptica"
"Hebe elliptica x salicifolia"
"Hebe elliptica x speciosa"
"Hebe glaucophylla"
"Hebe gracillima"
"Hebe hectorii"
"Hebe hectorii subsp. demissa"
"Hebe hulkeana"
"Hebe imperialis"
"Hebe insularis"
"Hebe la"
"Hebe ligustrifolia"
"Hebe lobelioides"
"Hebe macrantha"
"Hebe macrantha var. brachyphylla"
"Hebe macrantha var. macrantha"
"Hebe macrocarpa"
"Hebe obtusata"
"Hebe odora"
"Hebe parviflora"
"Hebe pinguafolia"
"Hebe platysperma"
"Hebe salicifolia"
"Hebe sp."
"Hebe speciosa"
"Hebe stricta"
"Hebe stricta var. atkinsonii"
"Hebe stricta var. egmontiana"
"Hebe stricta var. macroura"
"Hebe stricta var. stricta"
"Hebe subalpina"
"Hebe tetrapterum"
"Hebe topiaria"
"Hebe traversii"
"Hebe treadwellii"
"Hebe waikiki"
"Hebe x franciscana"
"Hebe x lewisii"
"Hebecarpa americana"
"Hebecarpa costaricensis"
"Hebecarpa macradenia"
"Hebecarpa obscura"
"Hebeclinium macrophyllum"
"Hebenstretia cordata"
"Hebenstretia dentata"
"Hebenstretia dura"
"Hebenstretia integrifolia"
"Hebenstretia lanceolata"
"Hebenstretia parviflora"
"Hebenstretia repens"
"Hebepetalum humiriifolia"
"Hebepetalum humiriifolium"
"Hebepetalum neblinae"
"Hebepetalum roraimense"
"Heberdenia excelsa"
"Hebestigma cubense"
"Hecastocleis shockleyi"
"Hecatactis sp."
"Hechtia argentea"
"Hechtia caerulea"
"Hechtia carlsoniae"
"Hechtia glabra"
"Hechtia glomerata"
"Hechtia lindmanioides"
"Hechtia lundelliorum"
"Hechtia stenopetala"
"Heckeldora jongkindii"
"Heckeldora ledermannii"
"Heckeldora leonensis"
"Heckeldora leptotricha"
"Heckeldora staudtii"
"Heckeldora zenkeri"
"Heckeria peltata"
"Hectorella caespitosa"
"Hedbergia abyssinica"
"Hedbergia decurva"
"Hedeoma acinoides"
"Hedeoma costata"
"Hedeoma dentatum"
"Hedeoma hispida"
"Hedeoma hyssopifolium"
"Hedeoma longiflora"
"Hedeoma martirense"
"Hedeoma multiflorum"
"Hedeoma nanum"
"Hedeoma oblongifolia"
"Hedeoma palmeri"
"Hedeoma piperitum"
"Hedeoma plicatum"
"Hedeoma pulegioides"
"Hedeoma sp."
"Heder himlaica"
"Heder neplensis"
"Hedera algeriensis"
"Hedera australiana"
"Hedera azorica"
"Hedera canariensis"
"Hedera canariensis var. Azorica"
"Hedera colchica"
"Hedera formosana"
"Hedera helix"
"Hedera helix subsp. canariensis"
"Hedera helix var. aureovariegata"
"Hedera hibernica"
"Hedera himalaica"
"Hedera iberica"
"Hedera japonica"
"Hedera maderensis"
"Hedera maroccana"
"Hedera nepalensis"
"Hedera nepalensis var. sinensis"
"Hedera pastuchovii"
"Hedera rhizomatifera"
"Hedera rhombea"
"Hedera sp."
"Hedera taurica"
"Hedera vahlii"
"Hederorkis seychellensis"
"Hedlundia austriaca"
"Hedlundia bosniaca"
"Hedlundia hybrida"
"Hedraianthera porphyropetala"
"Hedstromia latifolia"
"Hedwigia balsamifera"
"Hedycarya angustifolia"
"Hedycarya arborea"
"Hedycarya baudouinii"
"Hedycarya chrysophylla"
"Hedycarya cupulata"
"Hedycarya denticulata"
"Hedycarya dorstenioides"
"Hedycarya engleriana"
"Hedycarya erythrocarpa"
"Hedycarya loxocarya"
"Hedycarya neoebudica"
"Hedycarya parvifolia"
"Hedycarya symplocoides"
"Hedychium acuminatum"
"Hedychium biflorum"
"Hedychium bordelonianum"
"Hedychium borneense"
"Hedychium brevicaule"
"Hedychium coccineum"
"Hedychium coronarium"
"Hedychium cylindricum"
"Hedychium ellipticum"
"Hedychium flavescens"
"Hedychium flavum"
"Hedychium forrestii"
"Hedychium gardneranum"
"Hedychium gardnerianum"
"Hedychium greenei"
"Hedychium horsfieldii"
"Hedychium larsenii"
"Hedychium longicornutum"
"Hedychium marginatum"
"Hedychium rubrum"
"Hedychium sp."
"Hedychium spicatum"
"Hedychium stenopetalum"
"Hedychium tengchongense"
"Hedychium thyrsiforme"
"Hedychium villosum"
"Hedychium yunnanense"
"Hedyosmum angustifolium"
"Hedyosmum anisodorum"
"Hedyosmum arborescens"
"Hedyosmum bonplandianum"
"Hedyosmum brasiliense"
"Hedyosmum brenesii"
"Hedyosmum burgerianum"
"Hedyosmum colombianum"
"Hedyosmum correanum"
"Hedyosmum costaricense"
"Hedyosmum crenatum"
"Hedyosmum cuatrecazanum"
"Hedyosmum cumbalense"
"Hedyosmum dombeyanum"
"Hedyosmum domingense"
"Hedyosmum gentryi"
"Hedyosmum goudotianum"
"Hedyosmum grisebachii"
"Hedyosmum intermedium"
"Hedyosmum lechleri"
"Hedyosmum luteynii"
"Hedyosmum maximum"
"Hedyosmum mexicanum"
"Hedyosmum narinoense"
"Hedyosmum neblinae"
"Hedyosmum nutans"
"Hedyosmum orientale"
"Hedyosmum parvifolium"
"Hedyosmum pavonii"
"Hedyosmum peruvianum"
"Hedyosmum pseudoandromeda"
"Hedyosmum pungens"
"Hedyosmum purpurascens"
"Hedyosmum racemosum"
"Hedyosmum scaberrimum"
"Hedyosmum scabrum"
"Hedyosmum spectabile"
"Hedyosmum sprucei"
"Hedyosmum steinii"
"Hedyosmum strigosum"
"Hedyosmum tepuiense"
"Hedyosmum translucidum"
"Hedyotis acuminata"
"Hedyotis acutangula"
"Hedyotis articularis"
"Hedyotis assimilis"
"Hedyotis bodinieri"
"Hedyotis bracteosa"
"Hedyotis cantoniensis"
"Hedyotis caudatifolia"
"Hedyotis communis"
"Hedyotis consanguinea"
"Hedyotis cornifolia"
"Hedyotis corymbosa"
"Hedyotis costata"
"Hedyotis cryptantha"
"Hedyotis dendroides"
"Hedyotis diffusa"
"Hedyotis effusa"
"Hedyotis elmeri"
"Hedyotis fruticosa"
"Hedyotis hainanensis"
"Hedyotis hedyotidea"
"Hedyotis hispida"
"Hedyotis lancea"
"Hedyotis lawsoniae"
"Hedyotis leptopetala"
"Hedyotis lessertiana"
"Hedyotis longipetala"
"Hedyotis macrostegia"
"Hedyotis mellii"
"Hedyotis nantoensis"
"Hedyotis obliquinervis"
"Hedyotis paridifolia"
"Hedyotis philippensis"
"Hedyotis pulchella"
"Hedyotis pulcherrima"
"Hedyotis quinquenervia"
"Hedyotis rigida"
"Hedyotis shenzhenensis"
"Hedyotis shiuyingiae"
"Hedyotis sp."
"Hedyotis swertioides"
"Hedyotis tenuipes"
"Hedyotis trimenii"
"Hedyotis uncinella"
"Hedyotis uniflora"
"Hedyotis vachellii"
"Hedyotis vestita"
"Hedyotis wuzhishanensis"
"Hedyotis xinyiensis"
"Hedyotis yangchunensis"
"Hedypnois cretica"
"Hedypnois cretica subsp. monspeliensis"
"Hedypnois cretica subsp. tubiformis"
"Hedypnois monspeliensis"
"Hedypnois pendula"
"Hedypnois polymorpha"
"Hedypnois polymorpha var. rhagadioloides"
"Hedypnois rhagadioloides"
"Hedypnois scabra"
"Hedypnois sp."
"Hedysarum alpinum"
"Hedysarum alpinum subsp. americanum"
"Hedysarum alpinum subsp. sibiricum"
"Hedysarum alpinum var. americanum"
"Hedysarum alpinum var. japonicum"
"Hedysarum americanum"
"Hedysarum anatolicum"
"Hedysarum arcticum"
"Hedysarum argyreum"
"Hedysarum boreale"
"Hedysarum boreale var. mackenzii"
"Hedysarum brandtii"
"Hedysarum bucharicum"
"Hedysarum cachemirianum"
"Hedysarum cachumarianum"
"Hedysarum campylocarpon"
"Hedysarum capitatum"
"Hedysarum carnosum"
"Hedysarum caucasicum"
"Hedysarum chaitocarpum"
"Hedysarum coronarium"
"Hedysarum damghanicum"
"Hedysarum dasycarpum f. gymnocarpum"
"Hedysarum elongatum"
"Hedysarum elongatum var. albiflorum"
"Hedysarum elymaiticum"
"Hedysarum esculentum"
"Hedysarum falconeri "
"Hedysarum fimbriatum"
"Hedysarum flavescens"
"Hedysarum flexuosum"
"Hedysarum formosum"
"Hedysarum fruticosum"
"Hedysarum fruticosum var. mongolicum"
"Hedysarum glomeratum"
"Hedysarum gmelini"
"Hedysarum gmelinii"
"Hedysarum hedysaroides"
"Hedysarum humile"
"Hedysarum ibericum"
"Hedysarum inundatum"
"Hedysarum kirghisorum"
"Hedysarum kotschyi"
"Hedysarum lehmannianum"
"Hedysarum mackenziei"
"Hedysarum macquenzii f. dasycarpum"
"Hedysarum marandense"
"Hedysarum marginatum"
"Hedysarum membranaceum"
"Hedysarum mongolicum"
"Hedysarum monophyllum"
"Hedysarum montanum"
"Hedysarum multijugum"
"Hedysarum neglectum"
"Hedysarum obscurum"
"Hedysarum obscurum var. caucasicum"
"Hedysarum obscurum var. inundatum"
"Hedysarum obscurum var. neglectum"
"Hedysarum occidentale"
"Hedysarum pabulare"
"Hedysarum pestalozzae"
"Hedysarum pogonocarpum"
"Hedysarum polybotrys"
"Hedysarum polybotrys var. alaschanicum"
"Hedysarum polybotrys var. robustum"
"Hedysarum pumilum"
"Hedysarum pycnostachyum"
"Hedysarum razoumowianum"
"Hedysarum rotundifolium"
"Hedysarum scoparium"
"Hedysarum semenovii"
"Hedysarum smithianum"
"Hedysarum songaricum"
"Hedysarum songoricum"
"Hedysarum sp."
"Hedysarum spinosissimum"
"Hedysarum sulphurescens"
"Hedysarum taipeicum"
"Hedysarum tanguticum"
"Hedysarum tashkenticum"
"Hedysarum tauricum"
"Hedysarum utahense"
"Hedysarum vanense"
"Hedysarum varium"
"Hedysarum vegetius"
"Hedysarum vicioides"
"Hedysarum volkii"
"Hedyscepe canterburyana"
"Hedythyrsus spermacocinus"
"Heeria argentea"
"Hegnera obcordata"
"Heimia apetala"
"Heimia salicifolia"
"Heinsenia diervilleoides"
"Heinsia crinita"
"Heinsia myrmoecia"
"Heinsia zanzibarica"
"Heiseria pusilla"
"Heiseria simsioides"
"Heisteria acuminata"
"Heisteria amazonica"
"Heisteria amphoricarpa"
"Heisteria asplundii"
"Heisteria barbata"
"Heisteria blanchetiana"
"Heisteria cauliflora"
"Heisteria citrifolia"
"Heisteria coccinea"
"Heisteria concinna"
"Heisteria cyathiformis"
"Heisteria densifrons"
"Heisteria duckei"
"Heisteria huberiana"
"Heisteria insculpta"
"Heisteria latifolia"
"Heisteria laxiflora"
"Heisteria macrophylla"
"Heisteria maguirei"
"Heisteria maytenoides"
"Heisteria media"
"Heisteria ovata"
"Heisteria pacifica"
"Heisteria parvifolia"
"Heisteria pentandra"
"Heisteria perianthomega"
"Heisteria povedae"
"Heisteria salicifolia"
"Heisteria scandens"
"Heisteria silvianii"
"Heisteria skutchii"
"Heisteria sp._MHPAA519-08"
"Heisteria spruceana"
"Heisteria trillesiana"
"Heisteria zimmereri"
"Hekistocarpa minutiflora"
"Heladena multiflora"
"Helanthium parvulum"
"Helcia sp."
"Heldreichia bupleurifolia"
"Heldreichia rotundifolia"
"Helenium amarum"
"Helenium arizonicum"
"Helenium autumnale"
"Helenium bigelovii"
"Helenium brevifolium"
"Helenium curtisii"
"Helenium flexuosum"
"Helenium hoopesii"
"Helenium microcephalum"
"Helenium montanum"
"Helenium pinnatifidum"
"Helenium quadridentatum"
"Helenium sp."
"Helenium tenuiflorum"
"Helenium tenuifolium"
